event_date,event_name,event_name_long,price_code,section_name,row_name,first_seat,last_seat,num_seats,block_purchase_price,sale_date,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,16,13,3,5,3,750,08:41.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,14,23,24,2,138,44:30.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,210,19,14,15,2,138,44:44.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,22,9,10,2,128,44:53.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,220,12,10,13,4,436,45:00.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,16,20,21,2,128,45:45.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,217,8,1,2,2,118,46:18.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,16,8,9,2,128,46:47.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,219,13,16,16,1,54,43:58.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,9,6,7,2,290,46:48.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,11,15,16,2,128,46:55.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,11,17,18,2,128,46:58.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,221,17,24,25,2,108,47:02.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,6,3,4,2,138,47:18.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,219,13,13,13,1,54,47:44.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,15,12,6,6,1,250,47:48.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,201,10,7,8,2,218,47:54.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,10,15,16,2,138,48:04.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,14,16,16,1,69,48:07.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,214,12,17,18,2,108,48:08.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,18,28,29,2,128,48:25.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,6,1,2,2,138,48:59.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,204,11,11,11,1,109,49:07.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,10,12,12,1,64,50:10.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,10,6,7,2,144,50:18.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,215,4,4,5,2,250,51:32.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,13,3,4,2,128,52:08.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,220,11,1,3,3,327,52:27.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,15,12,5,5,1,250,52:28.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,13,18,19,2,128,52:34.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,229,10,1,2,2,138,53:04.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,11,7,8,2,128,53:07.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,220,10,1,2,2,138,53:08.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,225,19,20,21,2,144,53:30.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,13,5,6,2,128,53:38.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,11,17,18,2,138,54:07.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,217,12,7,8,2,218,54:34.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,203,5,3,4,2,144,54:51.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,L*,31,15,21,22,2,480,55:20.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,211,8,1,2,2,238,19:16.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,225,19,1,2,2,250,19:29.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,11,1,1,1,69,55:43.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,11,25,26,2,144,55:59.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,18,9,10,2,128,56:18.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,210,21,13,13,1,59,58:02.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,16,21,22,2,168,27:07.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,20,21,2,144,27:57.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,13,1,2,2,128,28:31.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,11,14,15,2,138,29:28.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,14,14,1,72,29:43.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,15,21,21,1,84,30:03.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,16,23,24,2,168,30:10.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,17,2,2,1,54,30:34.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,20,21,2,144,31:12.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,13,13,1,72,31:22.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,6,7,2,144,31:37.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,C*,7,10,14,14,1,595,32:15.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,222,21,25,26,2,138,34:19.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,225,5,10,13,4,820,34:21.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,13,10,11,2,138,34:33.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,22,23,2,144,34:37.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,11,12,13,2,138,34:47.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,13,22,23,2,144,35:01.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,228,6,21,24,4,500,35:02.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,13,14,15,2,138,36:05.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,211,13,10,11,2,118,36:16.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,11,20,21,2,144,36:42.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,24,13,6,6,1,515,37:02.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,15,18,19,2,168,37:23.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,211,17,4,5,2,128,37:44.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,222,21,18,18,1,69,37:47.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,18,7,8,2,128,38:20.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,211,12,10,13,4,476,38:34.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,6,7,2,144,38:44.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,25,10,9,10,2,1030,39:43.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,16,14,14,1,84,39:59.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,210,21,14,15,2,138,40:15.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217WC,7W,3,4,2,138,40:23.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,15,6,7,2,168,40:33.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,12,13,14,2,128,40:36.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,15,24,25,2,108,40:54.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,13,13,1,72,41:16.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,13,3,4,2,138,41:43.6,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,W*,209,17,14,15,2,370,42:58.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,15,1,2,2,168,43:51.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,211,8,7,8,2,238,44:21.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,16,13,13,1,84,44:38.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,220,12,4,4,1,109,45:43.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,210,22,17,18,2,138,45:46.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,203,12,1,1,1,99,25:19.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,14,4,5,2,144,46:43.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,217,13,11,11,1,54,48:05.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,209,17,24,24,1,115,08:23.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,209,17,25,25,1,115,08:23.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,210,8,2,4,3,507,48:45.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,225,21,22,23,2,144,49:21.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,15,12,13,2,108,49:23.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,18,14,15,2,218,49:49.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,210,13,17,17,1,62,49:57.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,11,14,15,2,138,09:35.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,210,13,16,16,1,62,09:58.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,17,14,15,2,108,09:58.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,222,21,9,10,2,138,10:06.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,16,25,26,2,168,10:08.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,223,22,22,23,2,144,10:26.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,31,19,12,13,2,440,11:43.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,12,8,9,2,278,11:57.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,118,7,7,8,2,410,12:26.7,205,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,12,19,20,2,138,12:28.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,12,1,2,2,168,12:34.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,14,3,4,2,144,13:02.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,12,17,18,2,168,13:43.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,225,11,1,2,2,178,13:57.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,22,23,2,144,14:30.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,209,16,5,6,2,138,15:28.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,11,22,23,2,144,16:28.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,121,6,5,7,3,615,16:48.3,205,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,229,12,13,13,1,109,16:54.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,218,12,11,12,2,218,17:02.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,15,20,20,1,84,17:15.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,14,10,11,2,144,17:56.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,225,21,20,21,2,144,18:05.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,12,1,2,2,138,18:24.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,201,5,3,4,2,210,15:05.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,220,11,5,6,2,128,18:37.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,16,5,6,2,168,18:50.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,17,24,25,2,108,19:01.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,228,13,15,16,2,128,19:02.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,222,21,1,2,2,138,19:09.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,15,4,5,2,168,19:11.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,219,6,14,15,2,250,19:18.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,228,15,1,2,2,128,19:29.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,207,16,25,26,2,138,20:28.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,14,1,2,2,144,20:46.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,15,1,2,2,128,21:00.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,12,25,26,2,168,21:28.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,210,15,24,25,2,138,21:52.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,210,15,26,26,1,69,21:54.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,219,13,14,14,1,54,47:44.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,12,12,1,72,23:57.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,11,26,26,1,72,24:21.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,222,19,17,18,2,138,24:43.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,U*,207,11,16,17,2,310,24:53.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,13,16,17,2,128,25:10.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,229,13,10,11,2,128,25:14.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,228,15,3,4,2,128,25:43.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,14,7,8,2,138,25:44.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,14,12,12,1,72,26:00.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,1,19,14,14,1,220,26:03.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,230,5,13,14,2,278,07:12.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,230,5,15,15,1,139,07:12.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,13,20,21,2,144,26:20.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,111,5,15,16,2,450,15:00.6,225,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,221,5,3,3,1,125,00:17.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,11,1,2,2,128,46:21.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,15,23,23,1,84,46:21.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,10,4,5,2,144,50:38.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,L*,4,19,17,18,2,578,51:15.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,O*,108,7,9,9,1,345,51:20.5,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,S*,207,1,5,6,2,560,53:58.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,13,29,30,2,128,52:02.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,R*,120,5,4,5,2,450,52:10.6,225,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,M*,1,19,7,8,2,440,53:16.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,16,7,7,1,64,53:24.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,13,16,17,2,138,54:03.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,219,13,20,20,1,54,54:59.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,219,13,19,19,1,54,55:13.9,,,
6/1/2021,20PNR1VC,2021 NBA Playoffs - Round 1 - Home Game C,Y*,218,11,11,11,1,155,55:32.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Q*,126,8,7,8,2,460,55:36.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,14,9,9,1,72,56:24.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,209,16,5,6,2,168,56:43.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,8,15,15,15,1,445,13:39.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,231,6,7,7,1,59,12:04.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,13,16,17,2,290,59:04.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,22,8,9,2,144,59:32.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,17,1,1,1,54,59:46.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,220,11,2,3,2,258,00:02.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,223,10,2,2,1,89,00:48.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,16,20,21,2,108,00:48.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,225,15,22,22,1,84,30:03.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,210,11,16,17,2,250,01:28.0,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,C*,7,10,10,11,2,1030,03:05.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,H*,17,3,2,2,1,330,54:47.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,221,10,15,16,2,138,01:55.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,220,15,4,5,2,128,02:08.7,,,
6/5/2021,20PNR1VD,2021 NBA Playoffs - Round 1 - Home Game D,T*,207,5,8,9,2,510,03:56.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,211,18,20,21,2,218,04:28.2,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,X*,211,12,14,14,1,119,04:33.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,15,3,4,2,128,04:42.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,211,8,11,12,2,278,05:33.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,U*,207,10,2,2,1,160,26:56.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,230,7,16,19,4,556,05:51.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,10,11,11,1,64,07:08.1,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,17,21,21,1,115,17:31.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,10,9,10,2,128,07:25.6,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,Y*,217,12,5,6,2,218,07:30.5,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,217,5,20,21,2,278,08:51.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,211,15,9,9,1,64,09:11.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,P*,123,7,11,11,1,330,09:46.3,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,K*,16,12,9,10,2,500,09:58.5,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,R*,120,5,5,5,1,205,10:02.1,205,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,T*,223,7,1,4,4,820,10:39.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,210,12,11,12,2,144,11:24.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,221,15,14,15,2,128,11:42.8,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,V*,223,15,20,21,2,168,11:54.8,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,P*,126,2,7,8,2,570,12:48.6,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,222,12,14,15,2,144,12:56.0,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,218,6,1,2,2,278,13:54.3,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,X*,231,8,2,2,1,69,58:18.9,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,210,9,3,4,2,250,17:24.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,220,11,7,8,2,128,18:18.4,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,210,11,18,19,2,250,18:38.2,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,B*,8,11,9,9,1,625,18:51.4,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,Y*,230,9,1,4,4,516,20:11.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,H*,29,6,7,8,2,730,20:33.9,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,220,7,1,2,2,144,20:59.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,W*,228,6,19,20,2,250,46:32.7,,,
5/22/2021,20PNR1VA,2021 NBA Playoffs - Round 1 - Home Game A,W*,209,19,26,26,1,115,19:59.7,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,V*,229,2,1,1,1,139,48:11.1,,,
5/25/2021,20PNR1VB,2021 NBA Playoffs - Round 1 - Home Game B,F*,19,1,4,5,2,790,43:08.8,,,
