,event_date,event_id,event_name,section_name,row_name,ticket_type,add_datetime,sale_price,acct_id,channel,sale_type,seat_num
275,6/7/2021,64626,20PNR2VB,215,5,Group,39:53.7,100,32182592,Internal,Archtics,2
276,6/5/2021,64625,20PNR2VA,FLR25,AA,Individual,40:44.5,7500,25030988,Internal,Archtics,64
277,6/5/2021,64625,20PNR2VA,FLR25,AA,Individual,40:44.9,7500,25030988,Internal,Archtics,68
278,6/7/2021,64626,20PNR2VB,FLR25,AA,Individual,41:01.6,7500,25030988,Internal,Archtics,53
279,6/7/2021,64626,20PNR2VB,FLR25,AA,Individual,41:02.0,7500,25030988,Internal,Archtics,54
280,6/7/2021,64626,20PNR2VB,FLR25,AA,Individual,41:02.5,7500,25030988,Internal,Archtics,64
281,6/7/2021,64626,20PNR2VB,214,8,Group,42:32.0,100,32182616,Internal,Archtics,12
282,6/5/2021,64625,20PNR2VA,FLR25,AA,Individual,46:18.9,7500,25030988,Internal,Archtics,66
283,6/5/2021,64625,20PNR2VA,215,1,Group,47:47.0,100,14297938,Internal,Archtics,6
284,6/5/2021,64625,20PNR2VA,114,6,Group,14:13.6,75,21514313,Internal,Archtics,15
285,6/5/2021,64625,20PNR2VA,114,6,Group,14:46.4,75,24711465,Internal,Archtics,6
286,6/7/2021,64626,20PNR2VB,114,6,Group,15:04.3,75,18684871,Internal,Archtics,15
287,6/7/2021,64626,20PNR2VB,114,8,Group,15:42.7,75,20813937,Internal,Archtics,19
288,6/5/2021,64625,20PNR2VA,114,4,Group,16:10.3,75,11301586,Internal,Archtics,2
289,6/7/2021,64626,20PNR2VB,114,5,Group,16:59.5,75,13186290,Internal,Archtics,2
290,6/5/2021,64625,20PNR2VA,114,6,Group,18:37.9,75,6194811,Internal,Archtics,10
291,6/7/2021,64626,20PNR2VB,114,6,Group,18:48.2,75,24711366,Internal,Archtics,13
292,6/5/2021,64625,20PNR2VA,114,8,Group,19:00.6,75,2809612,Internal,Archtics,19
293,6/5/2021,64625,20PNR2VA,215,1,Group,19:37.2,100,32182996,Internal,Archtics,8
294,6/7/2021,64626,20PNR2VB,114,4,Group,20:39.2,75,6194811,Internal,Archtics,6
295,6/7/2021,64626,20PNR2VB,215,4,Group,20:52.1,100,32060772,Internal,Archtics,26
296,6/5/2021,64625,20PNR2VA,114,6,Group,21:31.5,75,24761106,Internal,Archtics,8
297,6/5/2021,64625,20PNR2VA,114,7,Group,23:27.5,75,20855482,Internal,Archtics,12
298,6/5/2021,64625,20PNR2VA,114,5,Group,09:47.7,75,13323839,Internal,Archtics,4
299,6/5/2021,64625,20PNR2VA,114,5,Group,10:20.8,75,17220234,Internal,Archtics,8
300,6/5/2021,64625,20PNR2VA,218,2,Group,10:32.3,100,19890871,Internal,Archtics,9
301,6/7/2021,64626,20PNR2VB,114,5,Group,10:55.6,75,13457671,Internal,Archtics,4
302,6/7/2021,64626,20PNR2VB,114,4,Group,11:13.6,75,20813972,Internal,Archtics,2
303,6/5/2021,64625,20PNR2VA,114,6,Group,11:52.9,75,13186290,Internal,Archtics,4
304,6/5/2021,64625,20PNR2VA,114,5,Group,12:06.5,75,31747527,Internal,Archtics,6
305,6/7/2021,64626,20PNR2VB,114,4,Group,12:06.5,75,31747527,Internal,Archtics,4
306,6/5/2021,64625,20PNR2VA,114,7,Group,12:07.2,75,12518845,Internal,Archtics,2
307,6/5/2021,64625,20PNR2VA,114,9,Group,50:39.1,75,12163099,Internal,Archtics,1
308,6/7/2021,64626,20PNR2VB,215,4,Group,36:19.2,100,32183167,Internal,Archtics,7
309,6/5/2021,64625,20PNR2VA,VIP25,CC,Individual,59:09.8,235.13,31718320,Logitix,Archtics,2
310,6/5/2021,64625,20PNR2VA,VIP24,CC,Individual,59:36.8,244.53,31718320,Logitix,Archtics,16
311,6/5/2021,64625,20PNR2VA,VIP31,DD,Individual,05:42.8,297.46,31718320,Logitix,Archtics,3
312,6/5/2021,64625,20PNR2VA,114,7,Group,39:50.7,75,7373636,Internal,Archtics,7
313,6/5/2021,64625,20PNR2VA,114,8,Group,41:06.8,75,29027235,Internal,Archtics,8
314,6/7/2021,64626,20PNR2VB,114,6,Group,42:46.1,75,29027235,Internal,Archtics,6
315,6/5/2021,64625,20PNR2VA,24,8,Individual,06:57.6,820,6238956,Internal,Archtics,2
316,6/5/2021,64625,20PNR2VA,117,1,Group,49:00.4,140,7224592,Internal,Archtics,11
317,6/7/2021,64626,20PNR2VB,114,7,Group,43:10.9,75,29027664,Internal,Archtics,16
318,6/5/2021,64625,20PNR2VA,215,6,Group,28:21.1,75,2152512,Internal,Archtics,19
319,6/5/2021,64625,20PNR2VA,19,13,Individual,50:48.7,55,520,Internal,Archtics,3
320,6/5/2021,64625,20PNR2VA,VIP31,CC,Individual,07:35.6,319.77,31718320,Logitix,Archtics,8
321,6/5/2021,64625,20PNR2VA,VIP25,CC,Individual,08:17.4,423.23,31718320,Logitix,Archtics,4
322,6/5/2021,64625,20PNR2VA,VIP25,CC,Individual,08:17.9,423.23,31718320,Logitix,Archtics,6
323,6/7/2021,64626,20PNR2VB,29,17,Individual,16:21.5,55,17668953,Internal,Archtics,17
324,6/7/2021,64626,20PNR2VB,29,17,Individual,16:21.5,55,17668953,Internal,Archtics,15
325,6/5/2021,64625,20PNR2VA,VIP23,DD,Individual,08:53.3,451.44,31718320,Logitix,Archtics,4
326,6/5/2021,64625,20PNR2VA,VIP23,DD,Individual,08:53.7,451.44,31718320,Logitix,Archtics,10
327,6/5/2021,64625,20PNR2VA,VIP8,BB,Individual,09:23.8,465.5,31718320,Logitix,Archtics,4
328,6/5/2021,64625,20PNR2VA,24,8,Individual,06:57.6,820,6238956,Internal,Archtics,4
329,6/5/2021,64625,20PNR2VA,114,8,Group,44:43.6,75,13406313,Internal,Archtics,5
330,6/5/2021,64625,20PNR2VA,114,8,Group,45:31.6,75,31747253,Internal,Archtics,10
331,6/5/2021,64625,20PNR2VA,114,8,Group,46:21.6,75,1986092,Internal,Archtics,12
332,6/5/2021,64625,20PNR2VA,VIP8,BB,Individual,10:27.3,489.06,31718320,Logitix,Archtics,2
333,6/5/2021,64625,20PNR2VA,VIP24,CC,Individual,11:45.3,517.28,31718320,Logitix,Archtics,14
334,6/5/2021,64625,20PNR2VA,VIP23,CC,Individual,12:09.9,557.75,31718320,Logitix,Archtics,10
335,6/5/2021,64625,20PNR2VA,VIP8,CC,Individual,13:08.2,564.3,31718320,Logitix,Archtics,14
336,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,13:08.6,564.3,31718320,Logitix,Archtics,16
337,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,13:55.2,633.08,31718320,Logitix,Archtics,2
338,6/5/2021,64625,20PNR2VA,114,8,Group,49:09.8,75,24711598,Internal,Archtics,14
339,6/7/2021,64626,20PNR2VB,215,5,Group,49:23.8,100,32183346,Internal,Archtics,26
340,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,13:55.6,633.08,31718320,Logitix,Archtics,4
341,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,14:14.9,651.7,31718320,Logitix,Archtics,8
342,6/5/2021,64625,20PNR2VA,VIP8,CC,Individual,14:59.9,658.35,31718320,Logitix,Archtics,8
343,6/5/2021,64625,20PNR2VA,VIP25,DD,Individual,15:27.9,698.25,31718320,Logitix,Archtics,8
344,6/5/2021,64625,20PNR2VA,VIP24,DD,Individual,20:13.6,705.38,31718320,Logitix,Archtics,20
345,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,22:45.1,733.59,31718320,Logitix,Archtics,11
346,6/5/2021,64625,20PNR2VA,VIP8,DD,Individual,22:45.5,733.59,31718320,Logitix,Archtics,14
347,6/7/2021,64626,20PNR2VB,114,6,Group,27:36.0,75,29109085,Internal,Archtics,2
348,6/5/2021,64625,20PNR2VA,215,1,Group,32:11.1,100,32071447,Internal,Archtics,15
349,6/7/2021,64626,20PNR2VB,217,7,Group,45:49.5,100,32183867,Internal,Archtics,8
350,6/5/2021,64625,20PNR2VA,VIP23,DD,Individual,23:28.5,744.8,31718320,Logitix,Archtics,20
351,6/5/2021,64625,20PNR2VA,FLR24,BB,Individual,23:57.8,752.4,31718320,Logitix,Archtics,14
352,6/5/2021,64625,20PNR2VA,VIP8,BB,Individual,24:26.4,771.21,31718320,Logitix,Archtics,8
353,6/5/2021,64625,20PNR2VA,114,8,Group,17:06.7,75,17781429,Internal,Archtics,16
354,6/5/2021,64625,20PNR2VA,114,9,Group,54:14.4,75,29352492,Internal,Archtics,10
355,6/5/2021,64625,20PNR2VA,114,7,Group,05:59.7,75,653574,Internal,Archtics,4
356,6/5/2021,64625,20PNR2VA,114,7,Group,24:13.0,75,23591105,Internal,Archtics,14
357,6/5/2021,64625,20PNR2VA,215,1,Group,24:32.5,100,3383042,Internal,Archtics,10
358,6/5/2021,64625,20PNR2VA,114,8,Group,28:21.4,75,3152660,Internal,Archtics,2
359,6/5/2021,64625,20PNR2VA,114,6,Group,29:26.1,75,29027714,Internal,Archtics,13
360,6/5/2021,64625,20PNR2VA,7,8,Individual,29:59.5,740,32169219,Internal,Archtics,8
361,6/5/2021,64625,20PNR2VA,114,8,Group,30:19.8,75,943534,Internal,Archtics,4
362,6/7/2021,64626,20PNR2VB,114,5,Group,32:19.9,75,12163099,Internal,Archtics,6
363,6/7/2021,64626,20PNR2VB,114,5,Group,33:27.2,75,943534,Internal,Archtics,7
364,6/5/2021,64625,20PNR2VA,114,9,Group,33:54.2,75,17741171,Internal,Archtics,3
365,6/5/2021,64625,20PNR2VA,217,2,Group,22:53.9,100,32180306,Internal,Archtics,21
366,6/5/2021,64625,20PNR2VA,108,4,Individual,14:25.6,55,24472091,Internal,Archtics,2
367,6/5/2021,64625,20PNR2VA,108,4,Individual,14:25.6,55,24472091,Internal,Archtics,1
368,6/5/2021,64625,20PNR2VA,108,4,Individual,14:25.6,55,24472091,Internal,Archtics,6
369,6/5/2021,64625,20PNR2VA,VIP23,CC,Individual,58:22.3,178.7,31718320,Logitix,Archtics,7
370,6/7/2021,64626,20PNR2VB,105,7,Individual,17:16.0,285,31674988,Internal,Archtics,19
371,6/7/2021,64626,20PNR2VB,FLR24,BB,Individual,19:33.8,3740,12579134,Internal,Archtics,9
372,6/7/2021,64626,20PNR2VB,FLR24,BB,Individual,19:41.7,3740,12579134,Internal,Archtics,16
373,6/5/2021,64625,20PNR2VA,217,7,Group,29:56.9,100,32054293,Internal,Archtics,8
374,6/7/2021,64626,20PNR2VB,105,4,Individual,36:41.1,325,12152439,Internal,Archtics,11
375,6/5/2021,64625,20PNR2VA,15,18,Individual,37:54.0,310,5710058,Internal,Archtics,5
376,6/7/2021,64626,20PNR2VB,218,8,Group,39:19.0,100,32181888,Internal,Archtics,14
377,6/5/2021,64625,20PNR2VA,215,5,Group,44:40.7,100,32181963,Internal,Archtics,11
378,6/7/2021,64626,20PNR2VB,214,9,Group,30:35.5,100,20181670,Internal,Archtics,12
379,6/7/2021,64626,20PNR2VB,214,1,Group,01:37.8,75,30705617,Internal,Archtics,5
380,6/7/2021,64626,20PNR2VB,214,5,Group,08:01.0,100,14890302,Internal,Archtics,14
381,6/7/2021,64626,20PNR2VB,214,3,Group,29:00.8,100,26891670,Internal,Archtics,4
382,6/5/2021,64625,20PNR2VA,117,6,Group,42:18.1,200,32094963,Internal,Archtics,16
383,6/5/2021,64625,20PNR2VA,214,2,Group,57:19.8,100,32033568,Internal,Archtics,12
384,6/5/2021,64625,20PNR2VA,114,9,Group,50:24.6,75,14418403,Internal,Archtics,20
385,6/5/2021,64625,20PNR2VA,114,9,Group,08:56.5,75,7303782,Internal,Archtics,4
386,6/7/2021,64626,20PNR2VB,114,9,Group,13:13.8,75,7303782,Internal,Archtics,2
387,6/5/2021,64625,20PNR2VA,215,1,Group,22:21.4,100,7879089,Internal,Archtics,19
388,6/7/2021,64626,20PNR2VB,29,12,Individual,42:55.3,55,193,Internal,Archtics,14
389,6/7/2021,64626,20PNR2VB,19,9,Individual,09:27.2,55,25701869,Internal,Archtics,2
390,6/5/2021,64625,20PNR2VA,114,7,Group,31:28.6,75,29027201,Internal,Archtics,9
391,6/5/2021,64625,20PNR2VA,214,6,Group,02:42.0,100,17795678,Internal,Archtics,4
392,6/7/2021,64626,20PNR2VB,214,3,Group,14:04.9,100,32174464,Internal,Archtics,9
393,6/7/2021,64626,20PNR2VB,214,4,Group,30:19.5,100,32174582,Internal,Archtics,10
394,6/5/2021,64625,20PNR2VA,117,5,Group,44:36.0,200,2577957,Internal,Archtics,2
395,6/5/2021,64625,20PNR2VA,117,5,Group,58:11.5,200,32060099,Internal,Archtics,4
396,6/7/2021,64626,20PNR2VB,214,2,Group,00:59.4,100,32060099,Internal,Archtics,3
397,6/5/2021,64625,20PNR2VA,114,9,Group,52:59.3,75,25465865,Internal,Archtics,7
398,6/5/2021,64625,20PNR2VA,117,5,Group,51:07.5,200,7563446,Internal,Archtics,16
399,6/7/2021,64626,20PNR2VB,114,6,Group,57:07.2,75,6236561,Internal,Archtics,7
400,6/5/2021,64625,20PNR2VA,218,1,Group,58:06.9,75,25952187,Internal,Archtics,6
401,6/7/2021,64626,20PNR2VB,214,7,Group,25:28.4,100,20181670,Internal,Archtics,11
402,6/7/2021,64626,20PNR2VB,108,4,Individual,34:08.1,55,29861380,Internal,Archtics,4
403,6/7/2021,64626,20PNR2VB,19,E,Individual,34:16.1,75,31353357,Internal,Archtics,3
404,6/5/2021,64625,20PNR2VA,19,E,Individual,34:34.9,75,31754124,Internal,Archtics,14
405,6/5/2021,64625,20PNR2VA,19,E,Individual,34:34.9,75,31754124,Internal,Archtics,12
406,6/5/2021,64625,20PNR2VA,108,4,Individual,34:44.3,55,27672592,Internal,Archtics,8
407,6/5/2021,64625,20PNR2VA,19,E,Individual,34:51.2,75,27613208,Internal,Archtics,2
408,6/5/2021,64625,20PNR2VA,17,E,Individual,34:51.2,75,27613208,Internal,Archtics,3
409,6/5/2021,64625,20PNR2VA,19,D,Individual,34:59.4,75,31784247,Internal,Archtics,11
410,6/5/2021,64625,20PNR2VA,19,14,Individual,35:21.2,55,26805923,Internal,Archtics,8
411,6/5/2021,64625,20PNR2VA,19,6,Individual,35:51.8,55,29425557,Internal,Archtics,3
412,6/5/2021,64625,20PNR2VA,19,6,Individual,35:51.8,55,29425557,Internal,Archtics,4
413,6/5/2021,64625,20PNR2VA,19,5,Individual,35:51.8,55,29425557,Internal,Archtics,2
414,6/7/2021,64626,20PNR2VB,19,16,Individual,36:10.1,55,31754124,Internal,Archtics,1
415,6/5/2021,64625,20PNR2VA,108,5,Individual,36:15.7,55,6948166,Internal,Archtics,11
416,6/5/2021,64625,20PNR2VA,19,18,Individual,36:16.8,55,24466437,Internal,Archtics,12
417,6/5/2021,64625,20PNR2VA,19,18,Individual,36:16.8,55,24466437,Internal,Archtics,10
418,6/5/2021,64625,20PNR2VA,19,8,Individual,37:05.5,55,914,Internal,Archtics,6
419,6/7/2021,64626,20PNR2VB,17,10,Individual,37:12.2,55,24473213,Internal,Archtics,4
420,6/5/2021,64625,20PNR2VA,19,16,Individual,37:23.6,55,18310979,Internal,Archtics,2
421,6/5/2021,64625,20PNR2VA,19,16,Individual,37:23.6,55,18310979,Internal,Archtics,4
422,6/7/2021,64626,20PNR2VB,19,D,Individual,37:28.1,75,10209,Internal,Archtics,13
423,6/7/2021,64626,20PNR2VB,19,4,Individual,37:28.1,55,10209,Internal,Archtics,3
424,6/7/2021,64626,20PNR2VB,19,11,Individual,37:36.6,55,26805923,Internal,Archtics,7
425,6/5/2021,64625,20PNR2VA,19,15,Individual,38:23.7,55,11926783,Internal,Archtics,9
426,6/7/2021,64626,20PNR2VB,19,E,Individual,38:23.7,75,11926783,Internal,Archtics,5
427,6/7/2021,64626,20PNR2VB,19,7,Individual,38:38.1,55,27613208,Internal,Archtics,4
428,6/7/2021,64626,20PNR2VB,19,8,Individual,38:38.1,55,27613208,Internal,Archtics,6
429,6/7/2021,64626,20PNR2VB,108,5,Individual,38:48.2,55,6948166,Internal,Archtics,12
430,6/7/2021,64626,20PNR2VB,19,14,Individual,39:21.6,55,18310979,Internal,Archtics,2
431,6/7/2021,64626,20PNR2VB,19,14,Individual,39:21.6,55,18310979,Internal,Archtics,4
432,6/5/2021,64625,20PNR2VA,19,7,Individual,39:24.7,55,17738468,Internal,Archtics,4
433,6/5/2021,64625,20PNR2VA,19,7,Individual,39:24.7,55,17738468,Internal,Archtics,6
434,6/7/2021,64626,20PNR2VB,19,14,Individual,39:24.7,55,17738468,Internal,Archtics,8
435,6/7/2021,64626,20PNR2VB,19,14,Individual,39:24.7,55,17738468,Internal,Archtics,6
436,6/5/2021,64625,20PNR2VA,108,5,Individual,39:49.9,55,29525684,Internal,Archtics,2
437,6/7/2021,64626,20PNR2VB,19,15,Individual,40:32.8,55,17734287,Internal,Archtics,4
438,6/5/2021,64625,20PNR2VA,109,4,Individual,41:07.2,55,21602703,Internal,Archtics,12
439,6/7/2021,64626,20PNR2VB,19,7,Individual,41:09.1,55,29497717,Internal,Archtics,5
440,6/7/2021,64626,20PNR2VB,19,7,Individual,41:09.1,55,29497717,Internal,Archtics,6
441,6/7/2021,64626,20PNR2VB,19,6,Individual,41:09.1,55,29497717,Internal,Archtics,4
442,6/5/2021,64625,20PNR2VA,19,11,Individual,41:22.6,55,25701869,Internal,Archtics,5
443,6/5/2021,64625,20PNR2VA,VIP23,DD,Individual,25:12.5,791.35,31718320,Logitix,Archtics,16
444,6/5/2021,64625,20PNR2VA,VIP24,DD,Individual,25:12.9,791.35,31718320,Logitix,Archtics,16
445,6/5/2021,64625,20PNR2VA,VIP24,DD,Individual,26:18.2,799.43,31718320,Logitix,Archtics,17
446,6/5/2021,64625,20PNR2VA,19,13,Individual,41:22.9,55,20260329,Internal,Archtics,7
447,6/5/2021,64625,20PNR2VA,17,17,Individual,41:25.0,55,513,Internal,Archtics,15
448,6/5/2021,64625,20PNR2VA,17,17,Individual,41:25.0,55,513,Internal,Archtics,13
449,6/5/2021,64625,20PNR2VA,19,17,Individual,41:51.4,55,180,Internal,Archtics,10
450,6/7/2021,64626,20PNR2VB,19,5,Individual,41:59.5,55,529,Internal,Archtics,3
451,6/5/2021,64625,20PNR2VA,VIP25,DD,Individual,27:06.6,819.28,31718320,Logitix,Archtics,15
452,6/5/2021,64625,20PNR2VA,VIP25,DD,Individual,27:07.0,819.28,31718320,Logitix,Archtics,16
453,6/5/2021,64625,20PNR2VA,VIP8,BB,Individual,27:33.7,929.58,31718320,Logitix,Archtics,16
454,6/5/2021,64625,20PNR2VA,19,18,Individual,42:55.7,55,24649618,Internal,Archtics,8
455,6/5/2021,64625,20PNR2VA,19,12,Individual,42:57.3,55,16042809,Internal,Archtics,6
456,6/7/2021,64626,20PNR2VB,114,7,Group,13:17.0,75,11301586,Internal,Archtics,4
457,6/5/2021,64625,20PNR2VA,VIP24,CC,Individual,28:13.9,940.5,31718320,Logitix,Archtics,18
458,6/5/2021,64625,20PNR2VA,VIP24,CC,Individual,28:14.4,940.5,31718320,Logitix,Archtics,20
459,6/5/2021,64625,20PNR2VA,VIP8,CC,Individual,28:46.1,940.5,31718320,Logitix,Archtics,11
460,6/5/2021,64625,20PNR2VA,VIP25,DD,Individual,29:40.7,987.53,31718320,Logitix,Archtics,13
461,6/5/2021,64625,20PNR2VA,VIP8,BB,Individual,30:05.7,1024.1,31718320,Logitix,Archtics,14
462,6/5/2021,64625,20PNR2VA,110,4,Individual,13:51.2,55,914,Internal,Archtics,2
463,6/5/2021,64625,20PNR2VA,110,4,Individual,15:15.5,55,7217927,Internal,Archtics,7
464,6/5/2021,64625,20PNR2VA,VIP24,DD,Individual,31:29.6,1115.49,31718320,Logitix,Archtics,4
465,6/5/2021,64625,20PNR2VA,VIP25,1,Individual,31:06.0,1034.55,31718320,Logitix,Archtics,8
466,6/5/2021,64625,20PNR2VA,17,14,Individual,17:25.4,55,13669407,Internal,Archtics,6
467,6/7/2021,64626,20PNR2VB,109,4,Individual,17:26.5,55,27128163,Internal,Archtics,8
468,6/7/2021,64626,20PNR2VB,109,4,Individual,17:26.5,55,27128163,Internal,Archtics,2
469,6/5/2021,64625,20PNR2VA,19,16,Individual,18:37.4,55,24808661,Internal,Archtics,8
470,6/7/2021,64626,20PNR2VB,215,4,Group,19:01.0,100,31988568,Internal,Archtics,13
471,6/7/2021,64626,20PNR2VB,114,7,Group,20:00.9,75,24711408,Internal,Archtics,2
472,6/5/2021,64625,20PNR2VA,17,12,Individual,20:14.8,55,26992609,Internal,Archtics,6
473,6/5/2021,64625,20PNR2VA,17,19,Individual,21:43.5,55,16042809,Internal,Archtics,15
474,6/5/2021,64625,20PNR2VA,17,20,Individual,24:59.5,55,17656393,Internal,Archtics,18
475,6/5/2021,64625,20PNR2VA,17,7,Individual,48:35.3,55,26406528,Internal,Archtics,4
476,6/5/2021,64625,20PNR2VA,109,5,Individual,49:05.9,55,24511284,Internal,Archtics,8
477,6/5/2021,64625,20PNR2VA,109,5,Individual,49:05.9,55,24511284,Internal,Archtics,10
478,6/5/2021,64625,20PNR2VA,109,5,Individual,49:12.5,55,17657553,Internal,Archtics,6
479,6/5/2021,64625,20PNR2VA,17,15,Individual,49:28.7,55,27806646,Internal,Archtics,14
480,6/5/2021,64625,20PNR2VA,FLR16,AA,Individual,32:39.7,2821.5,31718320,Logitix,Archtics,8
481,6/5/2021,64625,20PNR2VA,17,15,Individual,49:28.7,55,27806646,Internal,Archtics,12
482,6/7/2021,64626,20PNR2VB,108,4,Individual,49:37.9,55,10220,Internal,Archtics,12
483,6/7/2021,64626,20PNR2VB,108,5,Individual,49:37.9,55,10220,Internal,Archtics,2
484,6/7/2021,64626,20PNR2VB,17,13,Individual,49:53.0,55,25798325,Internal,Archtics,4
485,6/5/2021,64625,20PNR2VA,109,5,Individual,49:58.2,55,31722016,Internal,Archtics,12
486,6/5/2021,64625,20PNR2VA,19,E,Individual,50:11.2,75,24511307,Internal,Archtics,6
487,6/5/2021,64625,20PNR2VA,19,10,Individual,50:11.2,55,24511307,Internal,Archtics,6
488,6/5/2021,64625,20PNR2VA,17,14,Individual,50:28.9,55,13530208,Internal,Archtics,13
489,6/7/2021,64626,20PNR2VB,19,16,Individual,50:53.7,55,17631235,Internal,Archtics,8
490,6/7/2021,64626,20PNR2VB,19,16,Individual,50:53.7,55,17631235,Internal,Archtics,6
491,6/5/2021,64625,20PNR2VA,17,16,Individual,50:53.5,55,24468987,Internal,Archtics,15
492,6/5/2021,64625,20PNR2VA,17,16,Individual,50:53.5,55,24468987,Internal,Archtics,13
493,6/7/2021,64626,20PNR2VB,108,5,Individual,50:56.9,55,17657553,Internal,Archtics,6
494,6/7/2021,64626,20PNR2VB,108,4,Individual,51:05.3,55,29497849,Internal,Archtics,10
495,6/7/2021,64626,20PNR2VB,19,13,Individual,43:23.1,55,513,Internal,Archtics,5
496,6/7/2021,64626,20PNR2VB,19,12,Individual,44:11.4,55,29353187,Internal,Archtics,6
497,6/5/2021,64625,20PNR2VA,17,8,Individual,44:16.1,55,29920702,Internal,Archtics,3
498,6/5/2021,64625,20PNR2VA,17,9,Individual,44:16.1,55,29920702,Internal,Archtics,4
499,6/7/2021,64626,20PNR2VB,19,15,Individual,44:21.6,55,30410058,Internal,Archtics,8
500,6/7/2021,64626,20PNR2VB,108,4,Individual,44:37.6,55,24649618,Internal,Archtics,8
501,6/5/2021,64625,20PNR2VA,114,6,Group,44:41.8,75,5470974,Internal,Archtics,11
502,6/7/2021,64626,20PNR2VB,215,4,Group,45:32.7,100,31988568,Internal,Archtics,11
503,6/7/2021,64626,20PNR2VB,19,16,Individual,45:45.5,55,31884559,Internal,Archtics,10
504,6/5/2021,64625,20PNR2VA,19,16,Individual,45:47.5,55,197,Internal,Archtics,10
505,6/5/2021,64625,20PNR2VA,108,5,Individual,46:03.4,55,29678791,Internal,Archtics,4
506,6/5/2021,64625,20PNR2VA,109,5,Individual,46:05.4,55,21602703,Internal,Archtics,2
507,6/5/2021,64625,20PNR2VA,19,14,Individual,46:11.6,55,29353187,Internal,Archtics,3
508,6/7/2021,64626,20PNR2VB,19,D,Individual,46:19.6,75,16042809,Internal,Archtics,11
509,6/5/2021,64625,20PNR2VA,108,5,Individual,47:23.2,55,10220,Internal,Archtics,6
510,6/5/2021,64625,20PNR2VA,109,4,Individual,47:23.2,55,10220,Internal,Archtics,8
511,6/5/2021,64625,20PNR2VA,108,5,Individual,48:16.7,55,27672592,Internal,Archtics,10
512,6/5/2021,64625,20PNR2VA,19,C,Individual,31:45.7,75,30865337,Internal,Archtics,12
513,6/5/2021,64625,20PNR2VA,19,C,Individual,31:45.7,75,30865337,Internal,Archtics,10
514,6/5/2021,64625,20PNR2VA,17,11,Individual,58:42.3,55,14431221,Internal,Archtics,4
515,6/5/2021,64625,20PNR2VA,108,4,Individual,00:04.5,55,24629782,Internal,Archtics,12
516,6/5/2021,64625,20PNR2VA,108,4,Individual,00:04.5,55,24629782,Internal,Archtics,10
517,6/7/2021,64626,20PNR2VB,19,E,Individual,38:23.7,75,11926783,Internal,Archtics,6
518,6/5/2021,64625,20PNR2VA,VIP24,1,Individual,37:06.9,2351.25,31718320,Logitix,Archtics,8
519,6/5/2021,64625,20PNR2VA,VIP24,1,Individual,37:28.9,2539.35,31718320,Logitix,Archtics,14
520,6/7/2021,64626,20PNR2VB,108,4,Individual,01:54.4,55,30557810,Internal,Archtics,6
521,6/7/2021,64626,20PNR2VB,108,5,Individual,01:54.4,55,30557810,Internal,Archtics,8
522,6/5/2021,64625,20PNR2VA,FLR31,BB,Individual,38:22.1,987.53,31718320,Logitix,Archtics,4
523,6/5/2021,64625,20PNR2VA,FLR31,AA,Individual,39:06.3,1256.85,31718320,Logitix,Archtics,8
524,6/7/2021,64626,20PNR2VB,109,5,Individual,02:22.2,55,21279121,Internal,Archtics,4
525,6/7/2021,64626,20PNR2VB,19,17,Individual,03:30.4,55,26468742,Internal,Archtics,10
526,6/5/2021,64625,20PNR2VA,109,4,Individual,03:30.7,55,13540509,Internal,Archtics,2
527,6/5/2021,64625,20PNR2VA,109,4,Individual,03:30.7,55,13540509,Internal,Archtics,4
528,6/7/2021,64626,20PNR2VB,17,14,Individual,03:33.0,55,13147920,Internal,Archtics,4
529,6/7/2021,64626,20PNR2VB,19,E,Individual,05:04.7,75,13540509,Internal,Archtics,8
530,6/7/2021,64626,20PNR2VB,19,E,Individual,05:04.7,75,13540509,Internal,Archtics,10
531,6/5/2021,64625,20PNR2VA,109,4,Individual,05:15.7,55,243,Internal,Archtics,6
